id,ime,letnica_rojstva,drzava_rojstva,stevilo_iger_v_bazi,zacetek,konec,zmage,porazi,remiji,delez_zmag,kvaliteta
103344,J M Rapaire,1965,Monaco,53,2006,2016,3,40,10,15.1,1742
67912,R Philipowski,1982,Germany,26,1999,2015,11,9,6,53.8,2295
43671,J I M Grant,1966,United Kingdom,245,1992,2018,74,116,55,41.4,2157
135466,N Duport,1991,Switzerland,25,2010,2013,7,14,4,36.0,2208
49388,M Wunnink,1979,Netherlands,52,1996,2014,16,21,15,45.2,2318
133489,D Stavast,1950,Netherlands,43,1985,2013,14,21,8,41.9,2051
127223,J F Nelis,1968,France,67,1990,2018,16,30,21,39.6,2150
52793,D Ciornei,1969,Romania,21,1993,2015,5,8,8,42.9,2132
118205,C Sreeves,1992,United Kingdom,157,2008,2019,49,64,43,45.2,2352
140089,H P Reutimann,1942,Switzerland,25,2008,2015,7,17,1,30.0,1737
148497,S Prior,1982,United Kingdom,35,2013,2016,11,15,9,44.3,2061
138878,T I Bratteteig,1947,Norway,38,2012,2017,3,28,7,17.1,1560
141879,Kayode Disu,1974,United Kingdom,44,2012,2017,10,22,12,36.4,1920
34082,D Faldon,1955,United Kingdom,20,1986,2013,6,9,5,42.5,1874
148510,D Opasiak,1986,Poland,97,2013,2019,28,54,15,36.6,1758
149128,K Holmlund,1957,Germany,1,2013,2013,,,,,2087
17361,R Janssen,1979,Netherlands,298,1992,2017,96,102,100,49.0,2534
148506,James Robinson,1962,United Kingdom,11,2013,2014,1,7,3,22.7,1824
131183,T Beerdsen,1998,Netherlands,199,2010,2020,47,58,47,46.4,2479
46436,M Berkovich,1952,Russia,139,1975,2017,39,45,55,47.8,2326
92045,D Arman,1985,Turkey,48,2001,2018,17,22,8,44.7,2336
45869,T Glimbrant,1961,Sweden,54,1980,2018,9,19,26,40.7,2229
135118,J S Macrae,1936,United Kingdom,100,1997,2017,19,64,17,27.5,1607
33335,Z Harari,1947,United States of America,62,1977,2018,11,43,8,24.2,2030
148616,H Obsieger,1972,Germany,17,2011,2014,5,8,4,41.2,1939
148617,H Degro,1970,Germany,9,2013,2014,3,4,2,44.4,2040
94559,M Foisor,1994,Romania,109,2001,2019,28,50,31,39.9,2208
131179,J van Foreest,1999,Netherlands,588,2011,2020,160,96,178,57.4,2682
138648,R van Caspel,1952,Netherlands,5,1996,2017,1,1,3,50.0,2077
142955,C Cederstam Barsk,1993,Sweden,25,2012,2015,10,11,4,48.0,2366
148629,C Helmer,1991,Germany,9,2013,2014,4,4,1,50.0,2207
114158,D H Fernandez,1995,United Kingdom,241,2007,2019,80,60,39,55.6,2466
149049,Bill Gates,1955,United States of America,1,2014,2014,,,,,
92734,R Aloma Vidal,1989,Spain,137,2005,2018,61,43,33,56.6,2443
149062,U Krokay,1986,Poland,19,2014,2015,6,11,2,36.8,2007
55303,A B Gikas,1963,Germany,64,1988,2015,20,30,14,42.2,2150
111985,G Densing,1975,Germany,36,2007,2018,5,24,7,23.6,1762
142862,K Becham,,,36,2012,2016,11,15,10,44.4,2146
149073,D Bauer,1958,Germany,23,2014,2017,3,17,3,19.6,1687
138851,H Nordstrom,1996,Norway,25,2012,2014,7,14,4,36.0,1855
142879,P Hommerson,1980,Netherlands,38,2013,2016,16,16,6,50.0,2270
132198,A Quintin Navarro,1995,Spain,29,2010,2017,9,13,7,43.1,2379
149057,S Weinstein,1974,Russia,15,2014,2015,3,9,3,30.0,1922
20842,S Buchal,1953,Germany,124,1972,2019,40,50,34,46.0,2280
56908,A Gravett,1948,United Kingdom,64,1991,2019,10,40,14,26.6,1829
56804,D Larino Nieto,1989,Spain,114,2001,2019,43,50,21,46.9,2477
160564,Peter Gokhvat,1983,Israel,30,2001,2019,9,13,8,43.3,2250
149056,T Biegel,1960,Germany,28,2014,2018,6,15,7,33.9,1965
117639,O Bortnyk,1996,Ukraine,274,2008,2019,44,18,43,62.4,2598
34417,K Petschar,1950,Austria,33,1987,2017,10,12,11,47.0,2210
149190,M Stagl,1993,Austria,9,2014,2014,3,5,1,38.9,2164
140458,P R Martinez Reyes,1991,Venezuela,29,2012,2020,11,12,4,48.1,2416
134523,E Harazinska,1998,Poland,22,2011,2017,3,11,8,31.8,2128
128830,A Favarel,1990,France,39,2011,2017,8,19,12,35.9,2345
134707,N Ghvamberia,1998,Georgia,12,2010,2016,2,6,4,33.3,2254
120001,M Berchtenbreiter,1994,Germany,66,2008,2018,17,18,10,48.9,2499
54928,L Karapetyan,1991,Armenia,18,2001,2014,1,11,6,22.2,1902
121886,M Antipov,1997,Russia,594,2007,2020,170,112,175,56.3,2584
139594,Y Aubry,1995,France,11,2011,2014,2,7,2,27.3,2249
149335,B H Birkisson,2000,Iceland,41,2014,2019,13,24,4,36.6,2090
149303,M Klyszcz,1962,Germany,24,2014,2016,8,13,3,39.6,1987
99318,M Teitsson,1972,Iceland,15,2004,2017,3,9,3,30.0,2124
125315,E Sigurdarson,1996,Iceland,42,2010,2014,10,17,15,41.7,1888
137620,D Ewing,1942,United Kingdom,8,1959,2014,2,5,1,31.2,1799
150591,B Sim,,,1,2014,2014,,,,,
132564,P Robson,1961,United Kingdom,17,2010,2017,2,8,7,32.4,1842
125316,G K Lee,1995,Iceland,25,2010,2019,6,16,3,30.0,
26164,M Langer,1973,United States of America,98,1991,2018,34,42,22,45.9,2122
90371,L H B Hansen,1958,Denmark,35,1988,2016,14,16,5,47.1,1957
149352,D Edvardsson,1988,Iceland,9,2014,2014,2,5,2,33.3,1508
149342,M Kravchuk,2003,Iceland,12,2014,2016,3,7,2,33.3,1581
17391,E Mnatsakanian,1938,Armenia,143,1957,2014,22,71,50,32.9,2102
113319,H Vardanian,1993,Armenia,29,2007,2019,9,11,9,46.6,2389
113410,A Fehr,1962,Germany,44,2007,2017,12,18,14,43.2,2079
112292,L Jorgensen,1991,Norway,74,2007,2014,25,35,14,43.2,1956
149347,B Arnaldarson,2003,Iceland,7,2014,2014,,,,,
97882,N M Cooper,1943,New Zealand,27,1964,2017,7,15,5,35.2,1576
149632,R List,1958,New Zealand,14,2014,2017,3,10,1,25.0,1578
149658,H Darinowijoyo,1953,Malaysia,2,2014,2014,,,,,1941
53017,R Nolte,1972,Philippines,128,1987,2017,25,27,38,48.9,2389
149672,A Akhramsyah Muammar Ubaidah,2002,Malaysia,3,2014,2014,,,,,1833
103316,P Goffin,1938,New Zealand,40,1974,2017,11,15,14,45.0,1938
121617,A Goryachkina,,,828,2009,2020,218,114,282,58.5,2582
121877,L Pressman,1988,United States of America,5,2009,2015,2,1,2,60.0,2307
138253,A King,1989,United States of America,3,2012,2015,,,,,2279
110388,B Rzayev,1993,Azerbaijan,113,2007,2018,34,47,32,44.2,2333
57289,C Baginskaite,1967,Lithuania,161,1994,2017,48,57,48,47.1,2133
108846,K Nemcova,1990,Czech Republic,300,2007,2019,105,83,99,53.8,2331
143117,A Asgarizadeh,1998,Iran,77,2012,2019,25,25,27,50.0,2452
149975,Abu-Khalaf Yousef,1998,Jordan,7,2014,2014,,,,,1721
51256,O Noroozi,1988,Iran,60,2001,2017,14,30,16,36.7,2330
44895,I Ivanisevic,1977,Yugoslavia,694,1996,2019,229,115,271,59.3,2604
160443,Tomislav Bodrozic,1989,Germany,3,2014,2017,,,,,2358
53011,S Chanda,1983,India,825,1993,2020,305,159,288,59.7,2543
83891,I Saeed,1993,United Arab Emirates,128,2004,2017,18,28,7,40.6,2411
50301,P Maletin,,,423,2001,2018,93,72,169,53.1,2586
63782,A Suhail,1971,United Arab Emirates,9,1994,2014,1,7,1,16.7,2239
27312,D Haessel,1968,United States of America,135,1988,2017,37,73,25,36.7,2133
53205,S Mikheev,1976,Russia,102,2001,2016,42,36,24,52.9,2291
150492,R Vildanov,1999,Russia,8,2014,2014,2,5,1,31.2,2147
150506,A Velichko,1998,Russia,8,2014,2014,2,5,1,31.2,1967
150527,B Murtazin,1999,Russia,36,2014,2017,13,13,6,50.0,2355
139270,B A Gusev,1939,Russia,5,2012,2014,,,,,1817
138732,A Klyuev,1997,Russia,29,2011,2014,14,11,4,55.2,2300
100456,T Nyland,1982,Norway,49,2001,2017,10,27,12,32.7,2104
105134,A Radnai,1989,Hungary,22,2006,2017,7,7,8,50.0,2316
141886,T Rogers,1974,United Kingdom,35,2012,2015,13,14,8,48.6,1984
147397,T Ivarsson,1957,Sweden,44,2013,2019,19,17,8,52.3,2139
147408,O Morkedal,1983,Norway,28,2013,2015,8,13,7,41.1,1618
150678,K Hinrichs,1962,Germany,36,2014,2019,4,22,10,25.0,1256
150655,K Bratveit,2000,Norway,9,2014,2014,2,5,2,33.3,1572
150672,B Nielsen,1944,Denmark,19,1947,2017,2,15,2,15.8,1227
50791,H K Edwardsson,1939,Sweden,31,2001,2015,3,20,8,22.6,1454
136572,B Muschik,1967,Germany,10,2003,2014,5,2,3,65.0,2330
122678,G Stray,1970,Norway,75,2009,2019,26,25,24,50.7,2015
136269,S Leite,1968,Norway,17,2012,2014,3,9,5,32.4,1695
147384,O F Hansen,1950,Denmark,10,2013,2014,2,6,2,30.0,1788
150668,H Hviid,1948,Denmark,19,2014,2017,4,13,2,26.3,1086
150676,M Svane,1967,Germany,8,2014,2014,0,6,2,12.5,1288
150642,J Dyrnes,1961,Norway,9,2014,2014,3,5,1,38.9,1818
150664,A Svensson,1980,Sweden,19,2014,2017,8,10,1,44.7,1699
122593,K G Nielsen,1947,Denmark,45,2009,2019,13,23,9,38.9,1749
147418,T S Thybo,2002,Denmark,39,2013,2019,16,15,8,51.3,2123
64380,Fadmal Zyde,1959,Denmark,22,1998,2015,7,12,3,38.6,1684
145196,Soren Jensen,1983,Denmark,14,2013,2014,4,8,2,35.7,1901
150682,B Robertsen,2003,Norway,17,2014,2015,7,8,2,47.1,1760
147732,D Derakhshani,1998,Iran,126,2013,2020,37,53,35,43.6,2270
147400,G Collareta,1955,Italy,12,2013,2014,4,6,2,41.7,2060
104931,J Veng,1980,Denmark,59,2006,2017,24,12,23,60.2,2215
131299,J M Frayna,1997,Philippines,112,2011,2020,41,36,28,52.4,2179
150884,Baby Edna Mission,1967,,17,2014,2018,2,14,1,14.7,1414
150945,R Shipindo,1990,Namibia,31,2014,2018,12,16,3,43.5,1438
150762,Emarald Takudzwa Mushore,1989,Zimbabwe,25,2014,2018,9,13,3,42.0,2198
49556,C Michel Yunis,1968,Chile,68,1985,2018,32,27,9,53.7,2196
127222,Uaychai Kongsee,1979,Thailand,42,2007,2016,19,18,5,51.2,2206
88915,A Christopher,1975,British Virgin Islands,41,2004,2014,6,31,4,19.5,1616
151020,Suruchee Thing,1999,Nepal,8,2014,2014,4,4,0,50.0,1426
127441,M Rojas,1992,Paraguay,32,2008,2016,5,19,8,28.1,1552
151018,Sandra Ventura Correia,1981,Portugal,7,2014,2014,4,3,0,57.1,1751
151017,Kokoe Solange Kouevi,1987,Togo,10,2014,2014,2,8,0,20.0,
127815,M Fernandez Alachan,1997,Honduras,31,2010,2016,9,12,10,45.2,1591
150942,R Msiska,1975,Malawi,21,2010,2014,4,15,2,23.8,1301
64062,N Starr,1949,Latvia,66,1976,2014,29,20,17,56.8,2127
150881,Luzia Pires,2003,Angola,24,2014,2020,9,11,4,45.8,1753
79466,C Eichab,1979,Namibia,92,2002,2020,31,41,20,44.6,2029
57007,D Mehmeti,1978,Albania,132,2001,2019,48,46,38,50.8,2378
99478,R Masiyazi,,,14,2005,2014,6,8,0,42.9,1529
151015,A Esse,1975,Togo,17,2014,2018,9,7,1,55.9,1329
150949,Umuhoza Layola Murara,2003,Rwanda,16,2014,2018,2,12,2,18.8,1311
150941,E Mpinganjira,1988,Malawi,31,2014,2020,12,16,3,43.5,1381
150946,T Haufiku,1989,Namibia,11,2014,2014,3,7,1,31.8,1459
150922,R S Ambade,1978,Cameroon,7,2014,2014,1,6,0,14.3,
127518,S Caton,1991,Aruba,28,2010,2016,4,17,7,26.8,1537
127526,G Jumba,1987,Kenya,35,2010,2018,8,20,7,32.9,1547
150932,Itumeleng Molupe,1988,Lesotho,10,2014,2014,4,6,0,40.0,1301
127481,M Kaydanovich,1978,Russia,55,2008,2020,19,27,9,42.7,1734
119215,S Thilakawardana,1993,Sri Lanka,17,2008,2014,11,4,2,70.6,1779
79627,C Skehan,1957,Australia,62,1986,2016,,,,,1659
103376,Aliuddin Azahari,1991,Brunei,44,2006,2020,17,17,10,50.0,1960
150872,Ashmita Adhikari,1994,Nepal,27,2010,2016,7,19,1,27.8,1602
150937,C Razafindrabiaza,1978,Madagascar,24,2014,2020,7,13,4,37.5,1646
151110,Z Nasreldin,1981,Sudan,9,2014,2014,4,5,0,44.4,1491
150909,J Eulentin,2000,Seychelles,10,2014,2014,2,8,0,20.0,
119222,K Blackman,1992,Barbados,58,2008,2020,19,31,8,39.7,1701
88606,I Njobvu,1981,Botswana,87,1996,2014,35,30,22,52.9,2172
140466,M M Domingos,1996,Angola,21,2012,2016,11,7,3,59.5,1600
51402,C Guevara,1974,Nicaragua,17,2001,2014,4,8,5,38.2,2219
150895,Hamda Al-Hajri,2002,Qatar,10,2014,2014,2,8,0,20.0,1293
151117,Ul Ummi Nameeqa,1990,Pakistan,10,2014,2016,3,4,3,45.0,
69196,N Miranda Gonzalez,1985,Chile,22,2001,2014,7,9,6,45.5,1940
151029,Soledad Coro,1994,Bolivia,7,2014,2014,4,1,2,71.4,1774
140368,C Wakuruwarewa,1993,Zimbabwe,32,2012,2018,9,19,4,34.4,1588
151166,A Alawadhi,1980,Kuwait,33,2014,2020,14,15,4,48.5,1327
151122,I Ssemwogerere,1995,Swaziland,8,2014,2014,,,,,
150361,B Al-Hajiri,1968,Kuwait,83,2012,2019,36,40,7,47.6,2070
44710,E Nekrasova,1970,Ukraine,43,1996,2020,17,13,13,54.7,2028
135546,N Tsoi,1996,New Zealand,13,2011,2014,3,9,1,26.9,1774
150844,Maria Granados,1995,Nicaragua,28,2014,2018,9,14,5,41.1,1824
159077,Ryan Marcelonis,,,1,2014,2014,,,,,
151462,R Bakunts,1993,Armenia,17,2014,2017,4,5,8,47.1,2393
151436,S Markosian,1957,Russia,3,2014,2014,,,,,1730
151461,M Abrekov,1981,Russia,17,2014,2017,9,7,1,55.9,2151
127907,D Palkovich,1980,Ukraine,28,2010,2016,9,12,7,44.6,2190
151469,G Arakelov,1976,Russia,4,2014,2014,0,3,1,12.5,1985
10169,B G Smith,1980,United States of America,153,2000,2017,52,43,47,53.2,2431
52940,V Hansen,1982,Norway,41,2000,2014,8,23,10,31.7,2073
131321,M Karthikeyan,1999,India,319,2010,2020,134,66,111,60.9,2606
151548,S Mahadevan,2001,India,90,2014,2019,29,38,22,44.9,2349
151509,A Llewellyn,1971,United Kingdom,8,2014,2014,,,,,1460
79354,Graham Smith,1956,United Kingdom,38,1933,2014,6,20,12,31.6,1993
122087,S Khademalsharieh,1997,Iran,378,2009,2020,90,67,107,54.4,2494
96629,R Mesias Rojas,1978,Chile,36,2005,2018,17,16,3,51.4,2219
151744,Izael Brasilino Araujo Da Silva,1986,Brazil,2,2014,2014,,,,,1883
151704,Vitor Firmo de Souza Rocha,1993,Brazil,4,2014,2014,,,,,2176
127803,M F Fernandez,1991,Argentina,81,2009,2018,34,31,16,51.9,2229
137091,G Caprio,1994,Italy,56,2009,2015,22,19,15,52.7,2426
115439,J Hawkins,1983,United Kingdom,305,2008,2019,127,28,113,68.5,2570
60903,M T Arnetta,1979,Italy,26,1993,2014,8,14,4,38.5,2093
147376,M Nilsen,1997,Norway,35,2013,2015,11,19,5,38.6,2047
106603,J De Lagontrie,1942,France,50,1989,2016,9,28,13,31.0,1734
151998,Guido Inglese,1941,Italy,6,2014,2014,,,,,1503
149066,H O Lobersli,1997,Norway,60,2014,2017,19,26,15,44.2,1987
152003,Bartlomiej Rozycki,1994,Poland,26,2014,2017,8,12,6,42.3,2207
151981,F Fernandez Aransay,1966,Spain,26,2014,2016,7,18,1,28.8,1762
141923,A Gupta,2001,United Kingdom,30,2012,2015,8,15,7,38.3,1957
113872,C Bates,1975,United Kingdom,68,2008,2019,26,26,16,50.0,2094
16353,K Kiik,1963,Estonia,274,1985,2019,93,62,91,56.3,2386
129021,K Holm,1998,Norway,217,2010,2019,62,38,76,56.8,2462
120074,Qun Ma,,,188,2008,2019,65,23,100,61.2,2630
138820,S Merkesvik,2000,Norway,80,2012,2017,20,36,24,40.0,2178
44623,L McLaren,1964,New Zealand,207,1978,2017,106,57,44,61.8,2160
91538,Vivian Smith,1951,New Zealand,60,1981,2015,18,30,12,40.0,1682
149437,A Laughland,1972,New Zealand,3,2014,2015,,,,,1622
103981,W F Forster,1960,New Zealand,80,1999,2019,17,43,20,33.8,1858
101783,Alexandra Jule,1989,Australia,16,2006,2016,7,6,3,53.1,2008
149309,Eu Wen Aron Teh,1998,Malaysia,51,2014,2017,19,18,14,51.0,2263
151973,T Niccoli,1983,United Kingdom,17,2014,2015,5,7,5,44.1,2027
152130,Thomas Haegin,1963,Switzerland,9,2014,2015,0,7,2,11.1,1324
152125,D Kiefer,1980,Germany,9,2014,2015,3,3,3,50.0,2146
147362,H P Roggensack,1953,Germany,23,2013,2016,8,9,6,47.8,2045
44686,D J Ledger,1967,United Kingdom,335,1988,2019,125,137,73,48.2,2153
108826,A Compton,1969,New Zealand,144,1999,2018,43,62,39,43.4,2046
138294,C Klug,1979,Germany,20,2012,2015,5,11,4,35.0,1895
152307,Giuseppe Enmanuel Boyer Censore,1989,Venezuela,10,2015,2015,3,3,4,50.0,2071
149334,T Hellwig,1986,Germany,19,2014,2015,8,8,3,50.0,2212
149053,R Amgalanbaatar,1989,Mongolia,28,2014,2017,9,12,7,44.6,1991
51154,K Solomon,1979,South Africa,250,2001,2020,81,87,60,48.7,2362
149070,S Holleland,1996,Norway,41,2014,2016,11,20,10,39.0,2143
152311,Ian Mahoney,1993,Canada,10,2015,2015,1,4,5,35.0,1848
150614,O Kali,1999,Israel,19,2014,2015,7,9,3,44.7,2283
152563,Lior Duek,2001,Israel,9,2015,2015,,,,,1381
68995,A Gonzalez Pruneda,1976,Spain,16,2001,2015,9,4,3,65.6,2153
152624,Arnar Heidarsson,2003,Iceland,15,2015,2019,5,9,1,36.7,1957
149325,S E Lurdalen,1966,Norway,13,2014,2015,4,7,2,38.5,1863
152639,Jon Thor Lemery,2001,Iceland,9,2015,2017,2,5,2,33.3,1764
152603,Claude Burgisser,1951,France,3,2015,2015,,,,,1505
130496,M Masungwini,1979,South Africa,11,2011,2015,4,7,0,36.4,2029
139046,P Kalofonos,1999,Greece,10,2012,2015,2,5,3,35.0,1837
53982,M Annaberdiev,1985,Turkmenistan,137,2001,2017,43,45,27,49.1,2532
117938,B Bejatovic,1994,Macedonia,129,2008,2020,42,64,23,41.5,2031
153367,Kole Nikolov,1952,Macedonia,5,2015,2015,,,,,1667
153408,M Zrmanovska,2006,Macedonia,2,2015,2015,,,,,1280
153391,Z Bajrami,2004,Macedonia,2,2015,2015,,,,,
131328,R Kulkarni,1993,India,114,2011,2019,34,38,23,47.9,2321
114534,A Shimanov,,,662,2005,2020,195,105,191,59.2,2593
51148,Akobian,1983,Armenia,"1,162",1993,2019,387,178,429,60.5,2614
55370,I Abdelnabbi,1957,Egypt,119,1984,2019,37,41,41,48.3,2421
152696,Tarig Elther Mohammed,,,6,2015,2015,1,4,1,25.0,2061
49134,S Yousry,1976,Egypt,15,2001,2015,4,7,4,40.0,2258
136174,Z Schleining,1961,Ukraine,125,1980,2018,41,41,43,50.0,2320
146261,C Picard,1980,France,20,2013,2015,1,13,6,20.0,2110
96047,R Pile,1987,France,23,2004,2015,3,11,9,32.6,2450
28501,R Gardner,1964,Canada,97,1992,2015,20,50,27,34.5,2083
124576,Y Dzhumagaliev,1991,Russia,139,2008,2018,4,8,3,36.7,2411
153155,Geir Brobakken,1959,Norway,9,2015,2015,2,2,5,50.0,1739
107442,T Jensen,,,10,2006,2015,2,3,5,45.0,
147399,M Olofsson-Dolk,1996,Sweden,33,2009,2015,11,10,12,51.5,2218
147381,S Norlander,1957,Sweden,20,2013,2016,5,13,2,30.0,1463
78925,O Kryger,1982,Ukraine,106,2002,2020,32,39,35,46.7,2107
138830,S Degerfeldt,1948,Sweden,34,2012,2017,15,15,4,50.0,1884
122666,T Rydstrom,1997,Sweden,123,2009,2019,53,46,24,52.8,2290
122633,N Christiansen,1939,Denmark,21,2009,2015,3,15,3,21.4,1601
153169,Jonas Martinsson,1974,Sweden,9,2015,2015,3,4,2,44.4,1808
27713,M Thuesen,1957,Denmark,63,1988,2019,30,25,8,54.0,2203
147365,M M Jacobsen,1999,Denmark,75,2013,2019,32,30,13,51.3,2316
150645,C J Arbeus,1965,Sweden,17,2014,2015,6,11,0,35.3,1724
122604,M Rasmussen,1956,Denmark,50,2006,2019,14,25,11,39.0,1829
153247,Thomas Hall,1967,Denmark,9,2015,2015,2,4,3,38.9,1893
75135,A Delorme,1990,France,140,2000,2018,56,32,52,58.6,2480
105192,L A Nielsen,1973,Denmark,71,1994,2016,30,23,18,54.9,2201
153221,K M Pedersen,1957,Denmark,9,2015,2015,2,3,4,44.4,1718
153281,J Christensen,2008,Denmark,17,2015,2017,3,13,1,20.6,1899
138840,B Undheim,1970,Norway,47,2012,2019,14,23,10,40.4,1901
153232,Dennis Madsen,1945,Denmark,29,2015,2019,10,18,1,36.2,1603
153258,Andreas Tenold,2005,Norway,19,2015,2017,5,11,3,34.2,1950
122707,J H Rasmussen,1996,Norway,21,2009,2017,6,8,7,45.2,1967
122704,P Lund,1961,Denmark,12,1994,2015,3,5,4,41.7,1987
153172,Arne Walther Larsen,1947,Denmark,9,2011,2015,2,5,2,33.3,1731
152309,Moritz Weishaeutel,2004,Germany,20,2015,2017,6,11,3,37.5,2218
150659,H Tolba,1965,Denmark,38,2014,2019,12,19,7,40.8,1727
153282,A Frederiksen,1995,Denmark,9,2015,2015,2,6,1,27.8,1588
138893,P Skjoldager,1958,Denmark,51,2012,2019,21,16,14,54.9,2103
153229,Kaj Olsen,2001,Denmark,9,2015,2015,2,5,2,33.3,1645
153269,Emmet Smith,2000,Denmark,9,2015,2015,2,6,1,27.8,1498
145246,J McPhillips,1997,United Kingdom,74,2013,2019,26,18,14,56.9,2425
150556,A Subramanian,1995,Sweden,32,2014,2017,13,12,7,51.6,2178
151977,Koby Kalavannan,2002,United Kingdom,79,2014,2019,19,21,37,48.7,2324
153150,Jonah B Willow,2002,United Kingdom,76,2015,2020,26,21,20,53.7,2386
153238,Kenneth Wallin,1949,Sweden,19,2015,2017,6,9,4,42.1,1571
147374,D L Rose,1968,Denmark,20,2013,2015,5,11,4,35.0,1843
138931,I Skovgaard,1953,Denmark,47,2012,2019,16,27,4,38.3,1889
153250,Iver Halse,1998,Norway,9,2015,2015,3,4,2,44.4,1693
153437,Gareyev / Lang,,,7,2015,2015,5,0,2,85.7,
153444,F Petitto,1992,Germany,1,2015,2015,,,,,1713
138923,U Larsen,1969,Denmark,39,2012,2019,15,19,5,44.9,2044
138913,M Vesterli,1995,Denmark,33,2012,2019,17,13,3,56.1,2266
138824,L Hinrichs,1997,Germany,42,2012,2019,15,15,12,50.0,2262
150560,N Hendrickson,1993,United States of America,16,2014,2015,8,6,2,56.2,2198
121878,Buddy Thompson,1958,United States of America,8,2009,2015,,,,,1893
105658,M Peacock,1962,United Kingdom,38,2006,2015,13,19,6,42.1,2013
149280,S Gaboyan,1996,Armenia,40,2014,2015,9,18,13,38.8,2211
136504,A Makarenko,1996,Russia,55,2012,2018,18,28,9,40.9,2164
105966,G Klein,1954,Germany,26,1984,2015,6,15,5,32.7,1864
50865,R Jedynak,1982,Poland,112,1993,2017,33,29,45,51.9,2344
150619,P Zisman,1972,Russia,26,2014,2015,9,11,6,46.2,2266
124657,R Sturt,1993,United States of America,69,2009,2019,11,20,12,39.5,2477
78863,Wang Hao,,,"1,379",2002,2020,340,117,446,62.3,2763
41415,G Singh,1974,India,51,1994,2015,16,20,15,46.1,2273
51766,T Luukkonen,1977,Finland,137,1995,2019,34,45,15,44.1,2290
49643,A Zozulia,1980,Ukraine,269,1998,2017,82,89,62,48.5,2258
18198,A Jakubiec,1973,Poland,195,1991,2019,63,45,85,54.7,2463
153786,L Sawlin,1999,Germany,40,2015,2019,7,4,8,57.9,2385
53193,D Khismatullin,,,"1,012",1998,2019,322,176,279,59.4,2604
153769,Marco Aurelio Zaror Cordeiro,1971,Brazil,36,2015,2015,8,24,4,27.8,2222
99398,G Koehler,1956,Germany,34,1974,2019,8,24,2,26.5,2213
56772,J Camacho Collados,1988,Spain,59,2001,2019,9,10,4,47.8,2408
15486,Dlugy,1966,Russia,386,1979,2015,88,81,134,51.2,2513
51090,A Vuilleumier,1982,Switzerland,251,2000,2017,87,101,60,47.2,2366
125832,M Kaliadzich,1996,Belarus,34,2010,2018,11,12,11,48.5,2053
127954,M Lian,1979,Israel,36,2006,2019,8,22,6,30.6,1873
127665,I Bulmaga,1993,Moldova,512,2003,2020,177,129,108,55.8,2440
89038,S B Berntsen Sahl,1974,Norway,148,1998,2018,60,53,35,52.4,2153
148084,L Unuk,1999,Slovenia,179,2013,2020,64,49,41,54.9,2365
85158,H Markantonaki,1987,Greece,68,2001,2020,22,30,16,44.1,2185
105123,A Bodnaruk,,,694,2004,2019,217,143,159,57.1,2411
141983,V Otsmann,,,7,2012,2017,,,,,
141925,K Pattni,1984,United Kingdom,20,2012,2015,1,17,2,10.0,1597
141876,I Iyengar,1993,United Kingdom,38,2012,2018,13,17,8,44.7,1978
141943,G McManus,1952,United Kingdom,22,2012,2015,,,,,1451
141872,A Knudsen,1964,Sweden,16,2012,2015,4,9,3,34.4,1826
141903,O Fontaine,1978,France,15,2012,2015,3,8,4,33.3,1761
100414,D Foord,1992,United Kingdom,77,2005,2017,26,35,16,44.2,2098
141599,J Westerberg,1994,Sweden,119,2012,2019,46,27,46,58.0,2530
41513,P Stigar,1961,Norway,58,1980,2017,23,18,17,54.3,2211
155852,Konstantin Loy,1987,Ukraine,4,2015,2015,1,3,0,25.0,2268
95759,E Romanov,,,886,2001,2019,266,151,312,57.9,2599
155843,Erik Chibukhchyan,2000,Russia,4,2015,2016,0,3,1,12.5,2206
99373,D Trifonov,1978,Belarus,20,2005,2015,1,16,3,12.5,2193
50222,P Ponkratov,,,697,2001,2019,143,76,119,59.9,2631
125351,V Chubar,1949,Ukraine,36,2010,2015,7,24,5,26.4,1994
125267,D Voit,1994,Russia,334,2010,2019,91,67,51,55.7,2343
55525,A Maljush,1972,Belarus,41,2000,2017,10,20,6,36.1,2290
95761,A Tukhaev,1988,Ukraine,238,1999,2018,78,35,57,62.6,2534
30523,G Kochetkov,1965,Belarus,29,1994,2017,3,8,8,36.8,2277
155829,A Kapelchik,,,2,2015,2015,,,,,1936
155830,Natalia Frizyuk,1982,Russia,1,2015,2015,,,,,2155
155879,M Nazarian,1991,Russia,1,2015,2015,,,,,1879
115569,P V Vishnu,1989,India,334,2008,2019,96,74,92,54.2,2476
150960,Fareed Ahmed,1998,United Arab Emirates,26,2014,2019,8,15,3,36.5,1907
27079,V Burmakin,,,728,1991,2019,310,108,303,64.0,2510
152126,Wahbi Kheit,1982,Israel,12,2014,2015,7,4,1,62.5,2370
15629,V Prosviriakov,1955,Russia,177,1991,2017,57,52,68,51.4,2226
154124,Scott Borland,2002,United Kingdom,8,2015,2016,2,4,2,37.5,1782
135125,R Kearsley,1936,United Kingdom,29,2012,2018,6,19,4,27.6,1586
99228,A Baryshpolets,1991,Ukraine,154,2005,2019,58,38,57,56.5,2569
113313,F Corrales Jimenez,1987,Cuba,188,2005,2019,70,35,37,62.3,2532
153149,A Golding,2003,United Kingdom,63,2015,2019,20,24,9,46.2,2321
97558,R Cunningham,1965,United States of America,27,1995,2017,5,9,8,40.9,2232
